Date,Open,High,Low,Close,Adj Close,Volume
2013-12-12,80.305717,80.762856,80.004288,560.539978,80.077141,65572500
2013-12-13,80.407143,80.411430,79.095711,554.429993,79.204285,83205500
2013-12-16,79.288574,80.377144,79.287140,557.500000,79.642860,70648200
2013-12-17,79.401428,79.919998,79.054283,554.989990,79.284286,57475600
2013-12-18,78.528572,78.778572,76.971428,550.770020,78.681427,141465800
2013-12-19,78.500000,78.571426,77.675713,544.459961,77.779999,80077200
2013-12-20,77.918571,78.801430,77.831429,549.020020,78.431427,109103400
2013-12-23,81.142860,81.531425,80.394287,570.090027,81.441429,125326600
2013-12-24,81.412857,81.697144,80.861427,567.669983,81.095711,41888700
2013-12-26,81.157143,81.357140,80.482857,563.900024,80.557144,51002000
2013-12-27,80.545715,80.629997,79.928574,560.089966,80.012856,56471100
2013-12-30,79.637146,80.012856,78.902855,554.519958,79.217140,63407400
2013-12-31,79.167145,80.182854,79.142860,561.020020,80.145714,55771100
2014-01-02,79.382858,79.575714,78.860001,553.130005,79.018570,58671200
2014-01-03,78.980003,79.099998,77.204285,540.980042,77.282860,98116900
2014-01-06,76.778572,78.114288,76.228569,543.929993,77.704285,103152700
2014-01-07,77.760002,77.994286,76.845711,540.040039,77.148575,79302300
2014-01-08,76.972855,77.937141,76.955711,543.460022,77.637146,64632400
2014-01-09,78.114288,78.122856,76.478569,536.520020,76.645714,69787200
2014-01-10,77.118568,77.257141,75.872856,532.940002,76.134285,76244000
2014-01-13,75.701431,77.500000,75.697144,535.730042,76.532860,94623200
2014-01-14,76.888573,78.104286,76.808571,546.390015,78.055717,83140400
2014-01-15,79.074287,80.028572,78.808571,557.359985,79.622856,97909700
2014-01-16,79.271431,79.550003,78.811432,554.250000,79.178574,57319500
2014-01-17,78.782860,78.867142,77.128571,540.669983,77.238571,106684900
2014-01-21,77.284286,78.581429,77.202858,549.069946,78.438568,82131700
2014-01-22,78.701431,79.612854,78.258568,551.510010,78.787140,94996300
2014-01-23,78.562859,79.500000,77.830002,556.179993,79.454285,100809800
2014-01-24,79.142860,79.374283,77.821426,546.070007,78.010002,107338700
2014-01-27,78.581429,79.257141,77.964287,550.500000,78.642860,138719700
2014-01-28,72.680000,73.571426,71.724289,506.499969,72.357140,266380800
2014-01-29,71.992859,72.481430,71.231430,500.750000,71.535713,125702500
2014-01-30,71.791428,72.357140,70.957146,499.779968,71.397141,169625400
2014-01-31,70.739998,71.647141,70.507141,500.599976,71.514282,116199300
2014-02-03,71.801430,72.532860,71.328575,501.529968,71.647141,100366000
2014-02-04,72.264282,72.779999,71.822861,508.790009,72.684288,94170300
2014-02-05,72.365715,73.611427,72.321426,512.589966,73.227142,82086200
2014-02-06,72.865715,73.357140,72.544289,512.510010,73.215714,64441300
2014-02-07,74.482857,74.704285,73.911430,519.679993,74.239998,92570100
2014-02-10,74.094284,75.998573,74.000000,528.989990,75.570000,86389800
2014-02-11,75.801430,76.821426,75.642860,535.959961,76.565712,70564200
2014-02-12,76.707146,77.080002,76.177139,535.919983,76.559998,77025200
2014-02-13,76.379997,77.835716,76.314285,544.429993,77.775711,76849500
2014-02-14,77.495712,77.997147,77.315712,543.989990,77.712860,68231100
2014-02-18,78.000000,78.741432,77.944283,545.989990,77.998573,65062900
2014-02-19,77.821426,78.127144,76.335716,537.369995,76.767143,78442000
2014-02-20,76.141426,76.714287,75.571426,531.150024,75.878571,76464500
2014-02-21,76.112854,76.367142,74.942856,525.250000,75.035713,69696200
2014-02-24,74.735718,75.702858,74.631432,527.550049,75.364288,72227400
2014-02-25,75.625717,75.652855,74.428574,522.059998,74.580002,57988000
2014-02-26,74.801430,75.000000,73.657143,517.349976,73.907143,69054300
2014-02-27,73.877144,75.540001,73.721428,527.670044,75.381432,75470500
2014-02-28,75.582855,76.107140,74.588570,526.239990,75.177139,92992200
2014-03-03,74.774284,75.807144,74.687141,527.760010,75.394287,59695300
2014-03-04,75.857140,76.091431,75.395714,531.239990,75.891426,64785000
2014-03-05,75.845711,76.392860,75.589996,532.359985,76.051430,50015700
2014-03-06,76.112854,76.348572,75.442856,530.750000,75.821426,46372200
2014-03-07,75.870003,75.997147,75.150002,530.440002,75.777145,55182400
2014-03-10,75.480003,76.190002,75.477142,530.919983,75.845711,44646000
2014-03-11,76.492859,76.962860,76.084282,536.089966,76.584282,69806100
2014-03-12,76.358574,76.764282,76.000000,536.609985,76.658569,49831600
2014-03-13,76.777145,77.094284,75.594284,530.650024,75.807144,64435700
2014-03-14,75.541428,75.841431,74.714287,524.690002,74.955711,59299800
2014-03-17,75.385712,75.709999,75.121429,526.739990,75.248573,49886200
2014-03-18,75.128571,75.995712,75.028572,531.399963,75.914284,52411800
2014-03-19,76.037140,76.605713,75.571426,531.260010,75.894287,56189000
2014-03-20,75.698570,76.095711,75.335716,528.700012,75.528572,52099600
2014-03-21,75.989998,76.250000,75.190002,532.869995,76.124283,93511600
2014-03-24,76.917145,77.214287,76.437141,539.190002,77.027145,88925200
2014-03-25,77.357140,77.964287,77.084282,544.989990,77.855713,70573300
2014-03-26,78.074287,78.428574,76.980003,539.779968,77.111427,74942000
2014-03-27,77.145714,77.357140,76.445717,537.459961,76.779999,55507900
2014-03-28,76.902855,76.991432,76.321426,536.859985,76.694283,50141000
2014-03-31,77.032860,77.258568,76.561432,536.739990,76.677139,42167300
2014-04-01,76.822861,77.410004,76.681427,541.650024,77.378571,50190000
2014-04-02,77.482857,77.639999,77.180000,542.549988,77.507141,45105200
2014-04-03,77.341431,77.500000,76.805717,538.790039,76.970001,40586000
2014-04-04,77.115715,77.142860,75.797142,531.820007,75.974289,68812800
2014-04-07,75.431427,75.842857,74.555717,523.469971,74.781425,72462600
2014-04-08,75.027145,75.160004,74.099998,523.440002,74.777145,60972100
2014-04-09,74.662857,75.784286,74.574287,530.320007,75.760002,51542400
2014-04-10,75.811432,76.034286,74.738571,523.480042,74.782860,59913000
2014-04-11,74.142860,74.690002,73.877144,519.610046,74.230003,67929400
2014-04-14,74.557144,74.594284,73.887146,521.679993,74.525711,51418500
2014-04-15,74.324287,74.519997,73.047142,517.960022,73.994286,66622500
2014-04-16,74.007141,74.441429,73.448570,519.010010,74.144287,53691400
2014-04-17,74.285713,75.394287,74.171425,524.940002,74.991432,71083600
2014-04-21,75.048569,76.019997,74.851425,531.170044,75.881432,45637200
2014-04-22,75.472855,75.975716,75.214287,531.700012,75.957146,50640800
2014-04-23,75.580002,75.875717,74.921425,524.750000,74.964287,98735000
2014-04-24,81.172859,81.428574,80.104286,567.770020,81.110001,189977900
2014-04-25,80.647141,81.712860,80.565712,571.940002,81.705711,97568800
2014-04-28,81.828575,85.107140,81.792854,594.090027,84.870003,167371400
2014-04-29,84.820000,85.139999,84.215714,592.329956,84.618568,84344400
2014-04-30,84.662857,85.632858,84.257141,590.089966,84.298569,114160200
2014-05-01,84.571426,84.971428,83.765717,591.480042,84.497147,61012000
2014-05-02,84.620003,84.885712,84.244286,592.580017,84.654289,47878600
2014-05-05,84.305717,85.857140,84.285713,600.959961,85.851425,71766800
2014-05-06,85.971428,86.344284,84.915718,594.410034,84.915718,93641100
2014-05-07,85.035713,85.327141,83.961426,592.329956,84.618568,70716100
2014-05-08,84.035713,84.915718,83.771431,587.989990,83.998573,57574300
2014-05-09,83.505714,83.750000,82.904289,585.540039,83.648575,72899400
2014-05-12,83.927139,84.808571,83.914284,592.830017,84.690002,53302200
2014-05-13,84.571426,84.934288,84.385712,593.760010,84.822861,39934300
2014-05-14,84.632858,85.342857,84.534286,593.869995,84.838570,41601000
2014-05-15,84.957146,85.228569,84.005714,588.820007,84.117142,57711500
2014-05-16,84.089996,85.361427,83.628571,597.510010,85.358574,69064100
2014-05-19,85.407143,86.761429,85.332855,604.590027,86.370003,79438800
2014-05-20,86.358574,86.628571,85.818573,604.710022,86.387146,58709000
2014-05-21,86.261429,86.671425,86.008568,606.309998,86.615715,49214900
2014-05-22,86.657143,87.121429,86.300003,607.269958,86.752853,50190000
2014-05-23,86.750000,87.818573,86.638573,614.130005,87.732857,58052400
2014-05-27,87.982857,89.408569,87.947144,625.630005,89.375717,87216500
2014-05-28,89.431427,89.975716,89.111427,624.010010,89.144287,78870400
2014-05-29,89.692856,90.981430,89.681427,635.380005,90.768570,94118500
2014-05-30,91.139999,92.024284,89.842857,633.000000,90.428574,141005200
2014-06-02,90.565712,90.690002,88.928574,628.650024,89.807144,92337700
2014-06-03,89.779999,91.248573,89.750000,637.539978,91.077141,73177300
2014-06-04,91.062859,92.555717,90.872856,644.820007,92.117142,83870500
2014-06-05,92.314285,92.767143,91.801430,647.349976,92.478569,75951400
2014-06-06,92.842857,93.037140,92.067146,645.570007,92.224289,87484600
2014-06-09,92.699997,93.879997,91.750000,93.699997,93.699997,75415000
2014-06-10,94.730003,95.050003,93.570000,94.250000,94.250000,62777000
2014-06-11,94.129997,94.760002,93.470001,93.860001,93.860001,45681000
2014-06-12,94.040001,94.120003,91.900002,92.290001,92.290001,54749000
2014-06-13,92.199997,92.440002,90.879997,91.279999,91.279999,54525000
2014-06-16,91.510002,92.750000,91.449997,92.199997,92.199997,35561000
2014-06-17,92.309998,92.699997,91.800003,92.080002,92.080002,29726000
2014-06-18,92.269997,92.290001,91.349998,92.180000,92.180000,33514000
2014-06-19,92.290001,92.300003,91.339996,91.860001,91.860001,35528000
2014-06-20,91.849998,92.550003,90.900002,90.910004,90.910004,100898000
2014-06-23,91.320000,91.620003,90.599998,90.830002,90.830002,43694000
2014-06-24,90.750000,91.739998,90.190002,90.279999,90.279999,39036000
2014-06-25,90.209999,90.699997,89.650002,90.360001,90.360001,36869000
2014-06-26,90.370003,91.050003,89.800003,90.900002,90.900002,32629000
2014-06-27,90.820000,92.000000,90.769997,91.980003,91.980003,64029000
2014-06-30,92.099998,93.730003,92.089996,92.930000,92.930000,49482300
2014-07-01,93.519997,94.070000,93.129997,93.519997,93.519997,38223000
2014-07-02,93.870003,94.059998,93.089996,93.480003,93.480003,28465000
2014-07-03,93.669998,94.099998,93.199997,94.029999,94.029999,22891800
2014-07-07,94.139999,95.989998,94.099998,95.970001,95.970001,56468000
2014-07-08,96.269997,96.800003,93.919998,95.349998,95.349998,65222000
2014-07-09,95.440002,95.949997,94.760002,95.389999,95.389999,36436000
2014-07-10,93.760002,95.550003,93.519997,95.040001,95.040001,39686000
2014-07-11,95.360001,95.889999,94.860001,95.220001,95.220001,34018000
2014-07-14,95.860001,96.889999,95.650002,96.449997,96.449997,42810000
2014-07-15,96.800003,96.849998,95.029999,95.320000,95.320000,45477900
2014-07-16,96.970001,97.099998,94.739998,94.779999,94.779999,53396300
2014-07-17,95.029999,95.279999,92.570000,93.089996,93.089996,57298000
2014-07-18,93.620003,94.739998,93.019997,94.430000,94.430000,49988000
2014-07-21,94.989998,95.000000,93.720001,93.940002,93.940002,39079000
2014-07-22,94.680000,94.889999,94.120003,94.720001,94.720001,55197000
2014-07-23,95.419998,97.879997,95.169998,97.190002,97.190002,92918000
2014-07-24,97.040001,97.320000,96.419998,97.029999,97.029999,45729000
2014-07-25,96.849998,97.839996,96.639999,97.669998,97.669998,43469000
2014-07-28,97.820000,99.239998,97.550003,99.019997,99.019997,55318000
2014-07-29,99.330002,99.440002,98.250000,98.379997,98.379997,43143000
2014-07-30,98.440002,98.699997,97.669998,98.150002,98.150002,33010000
2014-07-31,97.160004,97.449997,95.330002,95.599998,95.599998,56843000
2014-08-01,94.900002,96.620003,94.809998,96.129997,96.129997,48511000
2014-08-04,96.370003,96.580002,95.169998,95.589996,95.589996,39958000
2014-08-05,95.360001,95.680000,94.360001,95.120003,95.120003,55933000
2014-08-06,94.750000,95.480003,94.709999,94.959999,94.959999,38558000
2014-08-07,94.930000,95.949997,94.099998,94.480003,94.480003,46711000
2014-08-08,94.260002,94.820000,93.279999,94.739998,94.739998,41865000
2014-08-11,95.269997,96.080002,94.839996,95.989998,95.989998,36585000
2014-08-12,96.040001,96.879997,95.610001,95.970001,95.970001,33795000
2014-08-13,96.150002,97.239998,96.040001,97.239998,97.239998,31916000
2014-08-14,97.330002,97.570000,96.800003,97.500000,97.500000,28116000
2014-08-15,97.900002,98.190002,96.860001,97.980003,97.980003,48951000
2014-08-18,98.489998,99.370003,97.980003,99.160004,99.160004,47572000
2014-08-19,99.410004,100.680000,99.320000,100.529999,100.529999,69399000
2014-08-20,100.440002,101.089996,99.949997,100.570000,100.570000,52699000
2014-08-21,100.570000,100.940002,100.110001,100.580002,100.580002,33478000
2014-08-22,100.290001,101.470001,100.190002,101.320000,101.320000,44184000
2014-08-25,101.790001,102.169998,101.279999,101.540001,101.540001,40270000
2014-08-26,101.419998,101.500000,100.860001,100.889999,100.889999,33152000
2014-08-27,101.019997,102.570000,100.699997,102.129997,102.129997,52369000
2014-08-28,101.589996,102.779999,101.559998,102.250000,102.250000,68460000
2014-08-29,102.860001,102.900002,102.199997,102.500000,102.500000,44595000
2014-09-02,103.059998,103.739998,102.720001,103.300003,103.300003,53564000
2014-09-03,103.099998,103.199997,98.580002,98.940002,98.940002,125421000
2014-09-04,98.849998,100.089996,97.790001,98.120003,98.120003,85718000
2014-09-05,98.800003,99.389999,98.309998,98.970001,98.970001,58457000
2014-09-08,99.300003,99.309998,98.050003,98.360001,98.360001,46356700
2014-09-09,99.080002,103.080002,96.139999,97.989998,97.989998,189846300
2014-09-10,98.010002,101.110001,97.760002,101.000000,101.000000,100869600
2014-09-11,100.410004,101.440002,99.620003,101.430000,101.430000,62353100
2014-09-12,101.209999,102.190002,101.080002,101.660004,101.660004,62626100
2014-09-15,102.809998,103.050003,101.440002,101.629997,101.629997,61316500
2014-09-16,99.800003,101.260002,98.889999,100.860001,100.860001,66908100
2014-09-17,101.269997,101.800003,100.589996,101.580002,101.580002,60926500
2014-09-18,101.930000,102.349998,101.559998,101.790001,101.790001,37299400
2014-09-19,102.290001,102.349998,100.500000,100.959999,100.959999,70902400
2014-09-22,101.800003,102.139999,100.580002,101.059998,101.059998,52788400
2014-09-23,100.599998,102.940002,100.540001,102.639999,102.639999,63402200
2014-09-24,102.160004,102.849998,101.199997,101.750000,101.750000,60171800
2014-09-25,100.510002,100.709999,97.720001,97.870003,97.870003,100092000
2014-09-26,98.529999,100.750000,98.400002,100.750000,100.750000,62370500
2014-09-29,98.650002,100.440002,98.629997,100.110001,100.110001,49766300
2014-09-30,100.809998,101.540001,100.529999,100.750000,100.750000,55264100
2014-10-01,100.589996,100.690002,98.699997,99.180000,99.180000,51491300
2014-10-02,99.269997,100.220001,98.040001,99.900002,99.900002,47757800
2014-10-03,99.440002,100.209999,99.040001,99.620003,99.620003,43469600
2014-10-06,99.949997,100.650002,99.419998,99.620003,99.620003,37051200
2014-10-07,99.430000,100.120003,98.730003,98.750000,98.750000,42094200
2014-10-08,98.760002,101.110001,98.309998,100.800003,100.800003,57404700
2014-10-09,101.540001,102.379997,100.610001,101.019997,101.019997,77376500
2014-10-10,100.690002,102.029999,100.300003,100.730003,100.730003,66331600
2014-10-13,101.330002,101.779999,99.809998,99.809998,99.809998,53583400
2014-10-14,100.389999,100.519997,98.570000,98.750000,98.750000,63688600
2014-10-15,97.970001,99.150002,95.180000,97.540001,97.540001,100933600
2014-10-16,95.550003,97.720001,95.410004,96.260002,96.260002,72154500
2014-10-17,97.500000,99.000000,96.809998,97.669998,97.669998,68179700
2014-10-20,98.320000,99.959999,98.220001,99.760002,99.760002,77517300
2014-10-21,103.019997,103.019997,101.269997,102.470001,102.470001,94623900
2014-10-22,102.839996,104.110001,102.599998,102.989998,102.989998,68263100
2014-10-23,104.080002,105.050003,103.629997,104.830002,104.830002,71074700
2014-10-24,105.180000,105.489998,104.529999,105.220001,105.220001,47053900
2014-10-27,104.849998,105.480003,104.699997,105.110001,105.110001,34187700
2014-10-28,105.400002,106.739998,105.349998,106.739998,106.739998,48060900
2014-10-29,106.650002,107.370003,106.360001,107.339996,107.339996,52687900
2014-10-30,106.959999,107.349998,105.900002,106.980003,106.980003,40654800
2014-10-31,108.010002,108.040001,107.209999,108.000000,108.000000,44639300
2014-11-03,108.220001,110.300003,108.010002,109.400002,109.400002,52282600
2014-11-04,109.360001,109.489998,107.720001,108.599998,108.599998,41574400
2014-11-05,109.099998,109.300003,108.129997,108.860001,108.860001,37435900
2014-11-06,108.599998,108.790001,107.800003,108.699997,108.699997,34968500
2014-11-07,108.750000,109.320000,108.550003,109.010002,109.010002,33691500
2014-11-10,109.019997,109.330002,108.669998,108.830002,108.830002,27195500
2014-11-11,108.699997,109.750000,108.400002,109.699997,109.699997,27442300
2014-11-12,109.379997,111.430000,109.370003,111.250000,111.250000,46942400
2014-11-13,111.800003,113.449997,111.599998,112.820000,112.820000,59522900
2014-11-14,113.150002,114.190002,111.209999,114.180000,114.180000,44063600
2014-11-17,114.269997,117.279999,113.300003,113.989998,113.989998,46746700
2014-11-18,113.940002,115.690002,113.889999,115.470001,115.470001,44224000
2014-11-19,115.440002,115.739998,113.800003,114.669998,114.669998,41869200
2014-11-20,114.910004,116.860001,114.849998,116.309998,116.309998,43395500
2014-11-21,117.510002,117.570000,116.029999,116.470001,116.470001,57179300
2014-11-24,116.849998,118.769997,116.620003,118.629997,118.629997,47450800
2014-11-25,119.070000,119.750000,117.449997,117.599998,117.599998,68840400
2014-11-26,117.940002,119.099998,117.830002,119.000000,119.000000,40768300
2014-11-28,119.269997,119.400002,118.050003,118.930000,118.930000,24814400
2014-12-01,118.809998,119.250000,111.269997,115.070000,115.070000,83814000
2014-12-02,113.500000,115.750000,112.750000,114.629997,114.629997,59348900
2014-12-03,115.750000,116.349998,115.110001,115.930000,115.930000,43063400
2014-12-04,115.769997,117.199997,115.290001,115.489998,115.489998,42044500
2014-12-05,115.989998,116.080002,114.639999,115.000000,115.000000,38318900
2014-12-08,114.099998,114.650002,111.620003,112.400002,112.400002,57664900
2014-12-09,110.190002,114.300003,109.349998,114.120003,114.120003,60208000
2014-12-10,114.410004,114.849998,111.540001,111.949997,111.949997,44565300
2014-12-11,112.260002,113.800003,111.339996,111.620003,111.620003,41401700
2014-12-12,110.459999,111.870003,109.580002,109.730003,109.730003,56028100
2014-12-15,110.699997,111.599998,106.349998,108.230003,108.230003,67218100
2014-12-16,106.370003,110.160004,106.260002,106.750000,106.750000,60790700
2014-12-17,107.120003,109.839996,106.820000,109.410004,109.410004,53411800
2014-12-18,111.870003,112.650002,110.660004,112.650002,112.650002,59006200
2014-12-19,112.260002,113.239998,111.660004,111.779999,111.779999,88429800
2014-12-22,112.160004,113.489998,111.970001,112.940002,112.940002,45167500
2014-12-23,113.230003,113.330002,112.459999,112.540001,112.540001,26028400
2014-12-24,112.580002,112.709999,112.010002,112.010002,112.010002,14479600
2014-12-26,112.099998,114.519997,112.010002,113.989998,113.989998,33721000
2014-12-29,113.790001,114.769997,113.699997,113.910004,113.910004,27598900
2014-12-30,113.639999,113.919998,112.110001,112.519997,112.519997,29881500
2014-12-31,112.820000,113.129997,110.209999,110.379997,110.379997,41403400
2015-01-02,111.389999,111.440002,107.349998,109.330002,109.330002,53204600
2015-01-05,108.290001,108.650002,105.410004,106.250000,106.250000,64285500
2015-01-06,106.540001,107.430000,104.629997,106.260002,106.260002,65797100
2015-01-07,107.199997,108.199997,106.699997,107.750000,107.750000,40105900
2015-01-08,109.230003,112.150002,108.699997,111.889999,111.889999,59364500
2015-01-09,112.669998,113.250000,110.209999,112.010002,112.010002,53699500
2015-01-12,112.599998,112.629997,108.800003,109.250000,109.250000,49650800
2015-01-13,111.430000,112.800003,108.910004,110.220001,110.220001,67091900
2015-01-14,109.040001,110.489998,108.500000,109.800003,109.800003,48337000
2015-01-15,110.000000,110.059998,106.660004,106.820000,106.820000,60014000
2015-01-16,107.029999,107.580002,105.199997,105.989998,105.989998,78513300
2015-01-20,107.839996,108.970001,106.500000,108.720001,108.720001,49899900
2015-01-21,108.949997,111.059998,108.269997,109.550003,109.550003,48575900
2015-01-22,110.260002,112.470001,109.720001,112.400002,112.400002,53796400
2015-01-23,112.300003,113.750000,111.529999,112.980003,112.980003,46464800
2015-01-26,113.739998,114.360001,112.800003,113.099998,113.099998,55615000
2015-01-27,112.419998,112.480003,109.029999,109.139999,109.139999,95568700
2015-01-28,117.629997,118.120003,115.309998,115.309998,115.309998,146477100
2015-01-29,116.320000,119.190002,115.559998,118.900002,118.900002,84436400
2015-01-30,118.400002,120.000000,116.849998,117.160004,117.160004,83745500
2015-02-02,118.050003,119.169998,116.080002,118.629997,118.629997,62739100
2015-02-03,118.500000,119.089996,117.610001,118.650002,118.650002,51915700
2015-02-04,118.500000,120.510002,118.309998,119.559998,119.559998,70149700
2015-02-05,120.019997,120.230003,119.250000,119.940002,119.940002,42246200
2015-02-06,120.019997,120.250000,118.449997,118.930000,118.930000,43706600
2015-02-09,118.550003,119.839996,118.430000,119.720001,119.720001,38889800
2015-02-10,120.169998,122.150002,120.160004,122.019997,122.019997,62008500
2015-02-11,122.769997,124.919998,122.500000,124.879997,124.879997,73561800
2015-02-12,126.059998,127.480003,125.570000,126.459999,126.459999,74474500
2015-02-13,127.279999,127.279999,125.650002,127.080002,127.080002,54272200
2015-02-17,127.489998,128.880005,126.919998,127.830002,127.830002,63152400
2015-02-18,127.629997,128.779999,127.449997,128.720001,128.720001,44891700
2015-02-19,128.479996,129.029999,128.330002,128.449997,128.449997,37362400
2015-02-20,128.619995,129.500000,128.050003,129.500000,129.500000,48948400
2015-02-23,130.020004,133.000000,129.660004,133.000000,133.000000,70974100
2015-02-24,132.940002,133.600006,131.169998,132.169998,132.169998,69228100
2015-02-25,131.559998,131.600006,128.149994,128.789993,128.789993,74711700
2015-02-26,128.789993,130.869995,126.610001,130.419998,130.419998,91287500
2015-02-27,130.000000,130.570007,128.240005,128.460007,128.460007,62014800
2015-03-02,129.250000,130.279999,128.300003,129.089996,129.089996,48096700
2015-03-03,128.960007,129.520004,128.089996,129.360001,129.360001,37816300
2015-03-04,129.100006,129.559998,128.320007,128.539993,128.539993,31666300
2015-03-05,128.580002,128.750000,125.760002,126.410004,126.410004,56517100
2015-03-06,128.399994,129.369995,126.260002,126.599998,126.599998,72842100
2015-03-09,127.959999,129.570007,125.059998,127.139999,127.139999,88528500
2015-03-10,126.410004,127.220001,123.800003,124.510002,124.510002,68856600
2015-03-11,124.750000,124.769997,122.110001,122.239998,122.239998,68939000
2015-03-12,122.309998,124.900002,121.629997,124.449997,124.449997,48362700
2015-03-13,124.400002,125.400002,122.580002,123.589996,123.589996,51827300
2015-03-16,123.879997,124.949997,122.870003,124.949997,124.949997,35874300
2015-03-17,125.900002,127.320000,125.650002,127.040001,127.040001,51023100
2015-03-18,127.000000,129.160004,126.370003,128.470001,128.470001,65270900
2015-03-19,128.750000,129.250000,127.400002,127.500000,127.500000,45809500
2015-03-20,128.250000,128.399994,125.160004,125.900002,125.900002,68695100
2015-03-23,127.120003,127.849998,126.519997,127.209999,127.209999,37709700
2015-03-24,127.230003,128.039993,126.559998,126.690002,126.690002,32842300
2015-03-25,126.540001,126.820000,123.379997,123.379997,123.379997,51655200
2015-03-26,122.760002,124.879997,122.599998,124.239998,124.239998,47572900
2015-03-27,124.570000,124.699997,122.910004,123.250000,123.250000,39546200
2015-03-30,124.050003,126.400002,124.000000,126.370003,126.370003,47099700
2015-03-31,126.089996,126.489998,124.360001,124.430000,124.430000,42090600
2015-04-01,124.820000,125.120003,123.099998,124.250000,124.250000,40621400
2015-04-02,125.029999,125.559998,124.190002,125.320000,125.320000,32220100
2015-04-06,124.470001,127.510002,124.330002,127.349998,127.349998,37194000
2015-04-07,127.639999,128.119995,125.980003,126.010002,126.010002,35012300
2015-04-08,125.849998,126.400002,124.970001,125.599998,125.599998,37329200
2015-04-09,125.849998,126.580002,124.660004,126.559998,126.559998,32484000
2015-04-10,125.949997,127.209999,125.260002,127.099998,127.099998,40188000
2015-04-13,128.369995,128.570007,126.610001,126.849998,126.849998,36365100
2015-04-14,127.000000,127.290001,125.910004,126.300003,126.300003,25524600
2015-04-15,126.410004,127.129997,126.010002,126.779999,126.779999,28970400
2015-04-16,126.279999,127.099998,126.110001,126.169998,126.169998,28369000
2015-04-17,125.550003,126.139999,124.459999,124.750000,124.750000,51957000
2015-04-20,125.570000,128.119995,125.169998,127.599998,127.599998,47054300
2015-04-21,128.100006,128.199997,126.669998,126.910004,126.910004,32435100
2015-04-22,126.989998,128.869995,126.320000,128.619995,128.619995,37654500
2015-04-23,128.300003,130.419998,128.139999,129.669998,129.669998,45770900
2015-04-24,130.490005,130.630005,129.229996,130.279999,130.279999,44525900
2015-04-27,132.309998,133.130005,131.149994,132.649994,132.649994,96954200
2015-04-28,134.460007,134.539993,129.570007,130.559998,130.559998,118924000
2015-04-29,130.160004,131.589996,128.300003,128.639999,128.639999,63386100
2015-04-30,128.639999,128.639999,124.580002,125.150002,125.150002,83195400
2015-05-01,126.099998,130.130005,125.300003,128.949997,128.949997,58512600
2015-05-04,129.500000,130.570007,128.259995,128.699997,128.699997,50988300
2015-05-05,128.149994,128.449997,125.779999,125.800003,125.800003,49271400
2015-05-06,126.559998,126.750000,123.360001,125.010002,125.010002,72141000
2015-05-07,124.769997,126.080002,124.019997,125.260002,125.260002,43940900
2015-05-08,126.680000,127.620003,126.110001,127.620003,127.620003,55550400
2015-05-11,127.389999,127.559998,125.629997,126.320000,126.320000,42035800
2015-05-12,125.599998,126.879997,124.820000,125.870003,125.870003,48160000
2015-05-13,126.150002,127.190002,125.870003,126.010002,126.010002,34694200
2015-05-14,127.410004,128.949997,127.160004,128.949997,128.949997,45203500
2015-05-15,129.070007,129.490005,128.210007,128.770004,128.770004,38208000
2015-05-18,128.380005,130.720001,128.360001,130.190002,130.190002,50882900
2015-05-19,130.690002,130.880005,129.639999,130.070007,130.070007,44633200
2015-05-20,130.000000,130.979996,129.339996,130.059998,130.059998,36454900
2015-05-21,130.070007,131.630005,129.830002,131.389999,131.389999,39730400
2015-05-22,131.600006,132.970001,131.399994,132.539993,132.539993,45596000
2015-05-26,132.600006,132.910004,129.119995,129.619995,129.619995,70697600
2015-05-27,130.339996,132.259995,130.050003,132.039993,132.039993,45833200
2015-05-28,131.860001,131.949997,131.100006,131.779999,131.779999,30733300
2015-05-29,131.229996,131.449997,129.899994,130.279999,130.279999,50884500
2015-06-01,130.279999,131.389999,130.050003,130.539993,130.539993,32112800
2015-06-02,129.860001,130.660004,129.320007,129.960007,129.960007,33667600
2015-06-03,130.660004,130.940002,129.899994,130.119995,130.119995,30889400
2015-06-04,129.580002,130.580002,128.910004,129.360001,129.360001,38450100
2015-06-05,129.500000,129.690002,128.360001,128.649994,128.649994,35626800
2015-06-08,128.899994,129.210007,126.830002,127.800003,127.800003,52674800
2015-06-09,126.699997,128.080002,125.620003,127.419998,127.419998,56075400
2015-06-10,127.919998,129.339996,127.849998,128.880005,128.880005,39087300
2015-06-11,129.179993,130.179993,128.479996,128.589996,128.589996,35390900
2015-06-12,128.190002,128.330002,127.110001,127.169998,127.169998,36886200
2015-06-15,126.099998,127.239998,125.709999,126.919998,126.919998,43988900
2015-06-16,127.029999,127.849998,126.370003,127.599998,127.599998,31494100
2015-06-17,127.720001,127.879997,126.739998,127.300003,127.300003,32918100
2015-06-18,127.230003,128.309998,127.220001,127.879997,127.879997,35407200
2015-06-19,127.709999,127.820000,126.400002,126.599998,126.599998,54716900
2015-06-22,127.489998,128.059998,127.080002,127.610001,127.610001,34039300
2015-06-23,127.480003,127.610001,126.879997,127.029999,127.029999,30268900
2015-06-24,127.209999,129.800003,127.120003,128.110001,128.110001,55280900
2015-06-25,128.860001,129.199997,127.500000,127.500000,127.500000,31938100
2015-06-26,127.669998,127.989998,126.510002,126.750000,126.750000,44066800
2015-06-29,125.459999,126.470001,124.480003,124.529999,124.529999,49161400
